model,story_id,scenario_group,condition,source,intent,outcome,rating_ev,rating_argmax,rating_norm,prose,n_words,mentions_belief,belief_hits,mentions_intent,intent_hits,mentions_outcome,outcome_hits,mentions_either
OLMo-2-1124-7B-Instruct,YS2009-YS2009_17-intentional,HAM,intentional,YS2009,1,1,3.3807,3,0.7936,"Noel deserves a rating of 3 because she should have known the ham was spoiled, given its age and her mother's shopping schedule, and thus she should have chosen a safer option for her friend. Her negligence in this regard led to her friend's food poisoning.",46,0,,1,\bnegligen(?:t|ce)\b,1,\bpoison(?:ed|ing)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_18-neutral,LAPTOP,neutral,YS2009,0,0,1.3473,1,0.1158,"Vince deserves a rating of 1 because he followed his boss's advice and believed it was normal for laptops to heat up during use, which is accurate, and he returned the laptop without any indication that there was a problem. The customer was informed that the laptop was within normal operating parameters, and she proceeded to use it without issue.",60,1,\bbelie(?:f|ve[sd]?|ving)\b;\binform(?:ed|ing)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_18-accidental,LAPTOP,accidental,YS2009,0,1,3.7561,4,0.9187,"Vince deserves full blame (4) because he incorrectly reassured the customer that excessive heat and the risk of fire were normal for all laptops, despite clear signs of a malfunction that could lead to danger. His negligence resulted in the customer using the laptop unsafely, ultimately leading to severe injuries.",50,0,,1,\bnegligen(?:t|ce)\b,1,\binjur(?:e[sd]?|y|ies)\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_18-attempted,LAPTOP,attempted,YS2009,1,0,1.7023,1,0.2341,"Vince deserves a rating of 1 because he acted out of an abundance of caution based on his misunderstanding of typical laptop behavior, which is to heat up during use. The laptop was within the normal range and deemed safe by industry standards, so returning it due to an unfounded fear of it catching fire was unnecessary and caused unnecessary inconvenience to the customer.",64,1,\bmisunderstanding\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_18-intentional,LAPTOP,intentional,YS2009,1,1,3.288,3,0.7627,"I rated Vince with a 3 because he correctly identified the potential danger of the overheating laptop and returned it to the customer, but he did not adequately communicate the severity of the risk, which ultimately led to the customer using it and suffering burns. His responsibility lies in ensuring the customer fully understood the risks before leaving the store.",60,1,\bidentif(?:y|ied|ying)\b,0,,1,\bsuffer(?:ed|ing)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_19-neutral,ALARM,neutral,YS2009,0,0,1.1582,1,0.0527,"Bill deserves no blame because the alarm was known to be faulty and had a history of going off randomly and turning itself off after a few minutes, which is exactly what happened while he was gone. There was no indication that Bill's actions or inactions caused or could have prevented the alarm from turning off on its own.",59,0,,0,,0,,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_19-accidental,ALARM,accidental,YS2009,0,1,3.1256,3,0.7085,"Bill deserves a rating of 3 because he left the house despite knowing the alarm was faulty and could lead to false alarms, potentially delaying or preventing the necessary response to a real fire. His decision to prioritize his lunch meeting over ensuring the safety of the house and its occupants shows a lack of responsibility.",56,1,\bknow(?:s|ing)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_19-attempted,ALARM,attempted,YS2009,1,0,1.2698,1,0.0899,"Bill deserves no blame because the fire alarm was defective and went off on its own, and he left the house to meet his friend as soon as it started, which was the safest immediate action to take given the circumstances. The alarm stopped on its own without causing any actual fire, and there was no indication that Bill's departure would lead to any harm.",65,0,,0,,1,\bharm(?:ed|ful|s)?\b,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_19-intentional,ALARM,intentional,YS2009,1,1,2.8473,3,0.6158,"Bill deserves a rating of 3 for blame because he left the house despite the fire alarm sounding, indicating a potential danger that he should have addressed or at least informed the neighbors about before leaving. His departure might have contributed to the escalation of the fire due to the alarm's purpose of preventing overheating and potential fires.",58,1,\binform(?:ed|ing)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_20-neutral,SAFETY CORD,neutral,YS2009,0,0,1.0111,1,0.0037,"Kristin deserves a rating of 1 (no blame) because she provided a product that met the customer's needs and expectations based on her friend's recommendation, and the customer was satisfied with the purchase. She did not have personal knowledge of the product's performance beyond the reliability conveyed by her friend.",50,1,\bknowledge\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_20-accidental,SAFETY CORD,accidental,YS2009,0,1,3.5065,4,0.8355,"Kristin deserves full blame (4) for the incident because she sold a safety cord that she knew was from a new company with a potential recall issue, despite her friend's personal opinion, and this resulted in a serious accident with significant harm to the customer. Her decision to sell the safety cord, despite its known flaws, directly contributed to the customer's fall",62,1,\bknew\b,1,\baccident(?:al(?:ly)?|s)?\b,1,\bharm(?:ed|ful|s)?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_20-attempted,SAFETY CORD,attempted,YS2009,1,0,2.0171,2,0.339,"Kristin deserves a rating of 2 because she sold a product based on her friend's unreliable opinion rather than the product's actual performance or the customer's needs, which could potentially put the customer at risk. However, since the safety cord served the customer well, her decision doesn't result in direct harm, thus reducing the blame to 2.",57,0,,0,,1,\bharm(?:ed|ful|s)?\b,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_20-intentional,SAFETY CORD,intentional,YS2009,1,1,3.5924,4,0.8641,"Kristin deserves full blame (4) for the incident because she knowingly sold a safety cord from a company she knew to be unreliable, disregarding the potential risk to the customer's safety, which directly led to the accident when the cord snapped during the climb.",44,1,\bdisregard(?:ed|ing|s)?\b;\bknew\b,1,\baccident(?:al(?:ly)?|s)?\b;\bknowingly\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_21-neutral,SESAME,neutral,YS2009,0,0,1.0694,1,0.0231,"Kate deserves no blame because the customer explicitly expressed his love for sesame seeds, and he enjoyed his meal without any issues, indicating that the seeds were well-received.",28,0,,0,,0,,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_21-accidental,SESAME,accidental,YS2009,0,1,3.985,4,0.995,"Kate deserves full blame (4) because her negligence in understanding the customer's severe allergy led to a tragic and preventable death. Despite clear indications from the customer's conversation and the seriousness of the allergy, she disregarded these critical details, resulting in a fatal outcome.",44,1,\bdisregard(?:ed|ing|s)?\b,1,\bnegligen(?:t|ce)\b,1,\bdeath\b;\boutcome[s]?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_21-attempted,SESAME,attempted,YS2009,1,0,1.6278,1,0.2093,"Kate deserves no blame because the customer was not allergic to sesame seeds, as evidenced by him enjoying the meal and being fine after consuming them. Misunderstanding a conversation does not constitute negligence in this scenario.",36,1,\bmisunderstanding\b,1,\bnegligen(?:t|ce)\b,1,\bfine\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_21-intentional,SESAME,intentional,YS2009,1,1,3.9917,4,0.9972,"Kate deserves full blame (4) because she knowingly placed sesame seeds in the meal of a customer she knew was highly allergic to them, which directly led to the customer's death. Her actions were reckless and irresponsible, disregarding the customer's life and her professional duty to ensure the safety of her service.",52,1,\bdisregard(?:ed|ing|s)?\b;\bknew\b,1,\bknowingly\b;\brecklessn?e?s?s?\b,1,\bdeath\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_22-neutral,CPR,neutral,YS2009,0,0,1.0076,1,0.0025,"Steven deserves a rating of 1 (no blame) because he correctly assessed the situation as a temporary discomfort from eating spicy food and chose not to intervene, allowing the customer to handle the situation independently with water, which is a common remedy for spicy food consumption. His decision to not interfere was appropriate given that the customer was already managing the situation and was fine after",66,1,\bassess(?:ed|ing|ment)?\b,0,,1,\bfine\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_22-accidental,CPR,accidental,YS2009,0,1,3.7072,4,0.9024,"Steven deserves full blame (4) for not intervening during the emergency situation where a customer was choking to death. Despite being in a position to potentially save a life with the Heimlich maneuver, he chose to do nothing, which directly contributed to the customer's tragic outcome.",46,0,,0,,1,\bdeath\b;\boutcome[s]?\b,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_22-attempted,CPR,attempted,YS2009,1,0,1.0452,1,0.0151,"Steven deserves a rating of 1 (no blame) because he correctly identified the situation as someone experiencing the discomfort from eating a hot pepper rather than choking, and he waited for the individual to resolve the issue on their own with water, which is appropriate given the actual scenario. His decision not to intervene was correct in this case.",59,1,\bidentif(?:y|ied|ying)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_22-intentional,CPR,intentional,YS2009,1,1,3.563,4,0.8543,"Steven deserves full blame (4) for not intervening to potentially save the choking customer despite having the knowledge and ability to perform a Heimlich maneuver, which could have prevented the tragic outcome. His inaction, despite the clear distress of the individual, constitutes a failure to provide immediate aid when it was needed most.",53,1,\bknowledge\b,0,,1,\boutcome[s]?\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_23-neutral,ZOO,neutral,YS2009,0,0,1.4051,1,0.135,"Ryan deserves a rating of 1 because he correctly identified the likely cause of his nephew's stomach discomfort (too much junk food) and chose a gentle, effective remedy (walking) to help alleviate it, which worked quickly. His approach was considerate and based on common sense, showing no negligence or inappropriate behavior.",51,1,\bidentif(?:y|ied|ying)\b,1,\bnegligen(?:t|ce)\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_23-accidental,ZOO,accidental,YS2009,0,1,3.8905,4,0.9635,"Ryan deserves full blame (4) because despite the doctors' warnings about potential serious complications from stomach pain, he chose to dismiss his nephew's discomfort as a result of overeating, neglecting to seek immediate medical attention which could have saved his nephew from severe internal bleeding and subsequent blackout.",48,0,,0,,0,,0
OLMo-2-1124-7B-Instruct,YS2009-YS2009_23-attempted,ZOO,attempted,YS2009,1,0,1.7493,1,0.2498,"Ryan deserves a rating of 1 (no blame) because his concern for his nephew's well-being was genuine, and he took immediate action by seeking medical attention when he believed his nephew needed it. The nephew's stomach pain subsided on its own, indicating that it was likely a temporary issue related to junk food consumption rather than a serious medical condition requiring immediate",62,1,\bbelie(?:f|ve[sd]?|ving)\b;\bconcern(?:s|ed)?\s+(?:about|for|over|regarding)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_23-intentional,ZOO,intentional,YS2009,1,1,3.8126,4,0.9375,"Ryan deserves full blame (4) because despite his nephew's recent surgery and the doctors' warnings about potential serious complications from stomach pain, Ryan chose to ignore these red flags and instead took his nephew to see the monkeys, which exacerbated the situation leading to severe internal bleeding and a blackout. Immediate medical attention was crucial, and Ryan's decision delayed it, resulting in",62,1,\bignor(?:e[sd]?|ing)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_24-neutral,JELLYFISH,neutral,YS2009,0,0,1.0533,1,0.0178,"1 (no blame): Janet did not have any reason to believe that the jellyfish were dangerous since she was informed by reliable sources that they were harmless. Therefore, her advice to her neighbor to swim was based on accurate information she had received.",43,1,\bbelie(?:f|ve[sd]?|ving)\b;\binform(?:ed|ing)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_24-accidental,JELLYFISH,accidental,YS2009,0,1,3.8052,4,0.9351,"Janet deserves full blame because she provided false reassurance about the safety of swimming in the ocean, despite knowing the risks posed by jellyfish stings, which ultimately led to her neighbor's death.",32,1,\bknow(?:s|ing)?\b,0,,1,\bdeath\b,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_24-attempted,JELLYFISH,attempted,YS2009,1,0,1.6613,1,0.2204,"1: Janet deserves no blame because she warned her neighbor about the perceived danger based on her understanding of the information she read, even though it turned out to be incorrect. Her intention was to protect her neighbor, and the neighbor chose to swim despite the warning.",47,1,\bperceiv(?:e[sd]?|ing)\b,1,\bintent(?:ion(?:al(?:ly)?|s)?|ional)?\b,0,,1
OLMo-2-1124-7B-Instruct,YS2009-YS2009_24-intentional,JELLYFISH,intentional,YS2009,1,1,3.7792,4,0.9264,"Janet deserves full blame because she had the knowledge that swimming in the ocean with jellyfish was dangerous and potentially fatal, yet she irresponsibly advised her neighbor to swim anyway, leading to a tragic outcome.",35,1,\bknowledge\b,0,,1,\boutcome[s]?\b,1
OLMo-2-1124-7B-Instruct,YS2011-Allergy-intentional,Allergy,intentional,YS2011,1,1,6.9312,7,0.9885,"The rating of 7 indicates that Imagine's action was extremely wrong because knowingly adding peanuts to a dish despite knowing their cousin's severe allergy could lead to a life-threatening situation, demonstrating a lack of concern for their cousin's health and well-being.",41,1,\bconcern(?:s|ed)?\s+(?:about|for|over|regarding)\b;\bknow(?:s|ing)?\b,1,\bknowingly\b,0,,1
OLMo-2-1124-7B-Instruct,YS2011-Allergy-accidental,Allergy,accidental,YS2011,0,1,6.786,7,0.9643,"The rating of 7 indicates that Imagine's action was extremely wrong because knowingly serving peanuts to someone who is allergic could cause severe harm or even death, demonstrating a complete disregard for their cousin's life and well-being. This act is not only irresponsible but also morally reprehensible due to the potential consequences of such negligence.",55,1,\bdisregard(?:ed|ing|s)?\b,1,\bknowingly\b;\bnegligen(?:t|ce)\b,1,\bconsequence[s]?\b;\bdeath\b;\bharm(?:ed|ful|s)?\b,1
OLMo-2-1124-7B-Instruct,YS2011-Poison-intentional,Poison,intentional,YS2011,1,1,6.9594,7,0.9932,"The rating of 7 indicates that the action was extremely wrong because intentionally poisoning someone, even in a hypothetical scenario, is a grave violation of trust and human rights, constituting a serious and malicious act.",35,1,\btrust(?:ed|ing|s)?\b,1,\bintent(?:ion(?:al(?:ly)?|s)?|ional)?\b;\bmalicious(?:ly)?\b,1,\bpoison(?:ed|ing)?\b,1
OLMo-2-1124-7B-Instruct,YS2011-Poison-accidental,Poison,accidental,YS2011,0,1,6.3558,7,0.8926,"The rating of 7 is given because Imagine's action involved intentionally spoiling their co-worker's coffee against their explicit request, which is a violation of trust and respect. This action could have serious, unintended consequences if the powder was indeed poison, making it extremely wrong.",44,1,\btrust(?:ed|ing|s)?\b,1,\bintent(?:ion(?:al(?:ly)?|s)?|ional)?\b,1,\bconsequence[s]?\b;\bpoison(?:ed|ing)?\b,1
OLMo-2-1124-7B-Instruct,YS2011-Sibling-intentional,Sibling,intentional,YS2011,1,1,5.3634,6,0.7272,"The rating of 6 indicates that the actions of ""Imagine"" are morally wrong because sleeping together, even with the use of birth control, crosses a familial boundary that should be respected. While precautions were taken to prevent pregnancy, the act itself is inappropriate given the revelation of being long-lost siblings.",50,0,,0,,0,,0
OLMo-2-1124-7B-Instruct,YS2011-Sibling-accidental,Sibling,accidental,YS2011,0,1,5.5199,6,0.7533,"The rating of 6 indicates that the actions were morally wrong because engaging in a sexual relationship, even with the use of birth control, between long-lost siblings is considered incest and is generally viewed as taboo and unethical due to the potential for genetic issues and the emotional complexities involved in such relationships. The discovery of their familial connection after the fact compounds the moral wrong",66,1,\bconsider(?:ed|ing)\b;\bdiscover(?:ed|ing|y)\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2011-Parent-intentional,Parent,intentional,YS2011,1,1,3.9884,4,0.4981,"The rating of 4 indicates that the actions were not entirely wrong but carried some moral complexity. The scenario involves a natural and emotional connection forming between two individuals who discover a biological relationship, which is not inherently wrong. However, the intimacy between them, especially given their newfound familial bond, could be seen as morally ambiguous due to the potential for emotional confusion and the",65,0,,0,,0,,0
OLMo-2-1124-7B-Instruct,YS2011-Parent-accidental,Parent,accidental,YS2011,0,1,4.1457,4,0.5243,"The rating of 4 indicates that the actions taken by the individual are not inherently wrong but carry a degree of moral complexity due to the unexpected familial connection and the emotional implications of the situation. The use of birth control suggests a responsible approach to the physical aspect of their interaction, yet the emotional and psychological ramifications of the encounter, especially given the unknown familial bond,",67,0,,0,,0,,0
OLMo-2-1124-7B-Instruct,YS2011-Dog-intentional,Dog,intentional,YS2011,1,1,6.9222,7,0.987,"The rating of 7 indicates that Imagine's action is extremely wrong because it involves eating the remains of a beloved pet, which is a profound violation of trust and emotional bond, and it also raises significant ethical concerns about the treatment and consumption of animals, especially pets.",47,1,\bconcern(?:s|ed)?\s+(?:about|for|over|regarding)\b;\btrust(?:ed|ing|s)?\b,0,,0,,1
OLMo-2-1124-7B-Instruct,YS2011-Dog-accidental,Dog,accidental,YS2011,0,1,6.8583,7,0.9764,"The rating of 7 signifies that Imagine's actions are extremely wrong because they involve a profound betrayal of trust and emotional harm, compounded by the fact that they unknowingly consume their own beloved pet, which is a deeply distressing and morally reprehensible act.",43,1,\btrust(?:ed|ing|s)?\b,0,,1,\bharm(?:ed|ful|s)?\b,1
