model,level,level_name,group,condition,mean
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:IGLOO,attempted,0.0744
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:IGLOO,intentional,0.9267
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:HAM,neutral,0.001
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:HAM,accidental,0.8878
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:HAM,attempted,0.0043
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:HAM,intentional,0.8177
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:POPCORN,neutral,0.0135
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:POPCORN,accidental,0.9956
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:POPCORN,attempted,0.0052
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:POPCORN,intentional,0.984
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:VET,neutral,0.0014
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:VET,accidental,0.9994
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:VET,attempted,0.0156
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:VET,intentional,0.9994
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CHAIRLIFT,neutral,0.0
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CHAIRLIFT,accidental,0.9972
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CHAIRLIFT,attempted,0.0003
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CHAIRLIFT,intentional,0.995
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SAFETY TOWN,neutral,0.0033
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SAFETY TOWN,accidental,0.9958
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SAFETY TOWN,attempted,0.7901
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SAFETY TOWN,intentional,0.9923
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:MALARIA POND,neutral,0.0031
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:MALARIA POND,accidental,0.9691
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:MALARIA POND,attempted,0.0822
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:MALARIA POND,intentional,0.9825
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:HUNT,neutral,0.2676
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:HUNT,accidental,0.9938
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:HUNT,attempted,0.154
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:HUNT,intentional,0.8563
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SPINACH,neutral,0.001
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SPINACH,accidental,0.9123
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SPINACH,attempted,0.0019
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SPINACH,intentional,0.9009
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PEANUT ALLERGY,neutral,0.001
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PEANUT ALLERGY,accidental,0.9889
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PEANUT ALLERGY,attempted,0.0004
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PEANUT ALLERGY,intentional,0.9743
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:ALARM,neutral,0.0027
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:ALARM,accidental,0.8223
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:ALARM,attempted,0.0094
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:ALARM,intentional,0.4424
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SAFETY CORD,neutral,0.0012
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SAFETY CORD,accidental,0.9529
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SAFETY CORD,attempted,0.0692
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SAFETY CORD,intentional,0.9591
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:ZOO,neutral,0.0222
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:ZOO,accidental,0.9932
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:ZOO,attempted,0.0406
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:ZOO,intentional,0.9886
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:BAR,neutral,0.0013
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:BAR,accidental,0.9072
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:BAR,attempted,0.0008
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:BAR,intentional,0.9403
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SUSHI,neutral,0.0029
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SUSHI,accidental,0.5408
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SUSHI,attempted,0.05995
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SUSHI,intentional,0.6099
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CAYO,neutral,0.0872
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CAYO,accidental,0.954
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CAYO,attempted,0.0696
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CAYO,intentional,0.9198
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:FUMIGATION,neutral,0.0823
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:FUMIGATION,accidental,0.993
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:FUMIGATION,attempted,0.5783
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:FUMIGATION,intentional,0.9951
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PORRIDGE,neutral,0.0568
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PORRIDGE,accidental,0.9761
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PORRIDGE,attempted,0.0798
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PORRIDGE,intentional,0.9764
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:BOUNCY BALL,neutral,0.0003
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:BOUNCY BALL,accidental,0.9934
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:BOUNCY BALL,attempted,0.0037
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:BOUNCY BALL,intentional,0.9964
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PARACHUTES,neutral,0.0
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PARACHUTES,accidental,0.9947
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PARACHUTES,attempted,0.0009
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:PARACHUTES,intentional,0.992
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:RABIES,neutral,0.0003
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:RABIES,accidental,0.9969
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:RABIES,attempted,0.0126
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:RABIES,intentional,0.994
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:FRAT,neutral,0.0048
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:FRAT,accidental,0.9342
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:FRAT,attempted,0.0031
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:FRAT,intentional,0.7827
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:TREE HOUSE,neutral,0.0032
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:TREE HOUSE,accidental,0.9462
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:TREE HOUSE,attempted,0.0358
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:TREE HOUSE,intentional,0.9334
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SPRING BREAK,neutral,0.0012
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SPRING BREAK,accidental,0.9932
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SPRING BREAK,attempted,0.0171
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SPRING BREAK,intentional,0.9843
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CPR,neutral,0.0008
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CPR,accidental,0.939
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CPR,attempted,0.0018
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:CPR,intentional,0.8491
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:MOTHER,neutral,0.0007
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:MOTHER,accidental,0.9883
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:MOTHER,attempted,0.0835
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:MOTHER,intentional,0.9783
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SEATBELT,neutral,0.0348
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SEATBELT,accidental,0.8056
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SEATBELT,attempted,0.1541
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:SEATBELT,intentional,0.8618
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:WET FLOOR,neutral,0.0007
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:WET FLOOR,accidental,0.4237
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:WET FLOOR,attempted,0.0023
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:WET FLOOR,intentional,0.4231
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:TEENAGERS,neutral,0.0014
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:TEENAGERS,accidental,0.4266
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:TEENAGERS,attempted,0.0457
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:TEENAGERS,intentional,0.4169
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:LAPTOP,neutral,0.0029
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:LAPTOP,accidental,0.9596
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:LAPTOP,attempted,0.0479
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:LAPTOP,intentional,0.876
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:Allergy,intentional,0.9994
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:Allergy,accidental,0.9913
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:Poison,intentional,0.9989
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:Poison,accidental,0.977
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:Sibling,intentional,0.235
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:Sibling,accidental,0.6224
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:Parent,intentional,0.0982
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:Parent,accidental,0.1319
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:Dog,intentional,0.9956
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w1:Dog,accidental,0.9949
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:COFFEE,neutral,0.1681
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:COFFEE,accidental,0.9908
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:COFFEE,attempted,0.1711
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:COFFEE,intentional,0.9938
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LAB,neutral,0.0011
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LAB,accidental,0.8929
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LAB,attempted,0.0212
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LAB,intentional,0.8793
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:JELLYFISH,neutral,0.0078
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:JELLYFISH,accidental,0.9703
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:JELLYFISH,attempted,0.155
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:JELLYFISH,intentional,0.9566
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BRIDGE,neutral,0.0036
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BRIDGE,accidental,0.968
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BRIDGE,attempted,0.0169
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BRIDGE,intentional,0.9666
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:POOL,neutral,0.064
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:POOL,accidental,0.8745
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:POOL,attempted,0.1847
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:POOL,intentional,0.8065
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MUSHROOMS,neutral,0.1264
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MUSHROOMS,accidental,0.9576
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MUSHROOMS,attempted,0.655
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MUSHROOMS,intentional,0.9641
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LATEX,neutral,0.0253
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LATEX,accidental,0.8776
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LATEX,attempted,0.1547
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LATEX,intentional,0.9149
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MOTORBOAT,neutral,0.1312
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MOTORBOAT,accidental,0.9639
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MOTORBOAT,attempted,0.3313
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MOTORBOAT,intentional,0.9536
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ASTHMA,neutral,0.0718
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ASTHMA,accidental,0.888
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ASTHMA,attempted,0.2756
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ASTHMA,intentional,0.7832
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:VITAMIN,neutral,0.009
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:VITAMIN,accidental,0.9441
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:VITAMIN,attempted,0.113
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:VITAMIN,intentional,0.948
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SESAME,neutral,0.0739
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SESAME,accidental,0.9966
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SESAME,attempted,0.0829
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SESAME,intentional,0.9981
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BIKE,neutral,0.0295
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BIKE,accidental,0.9851
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BIKE,attempted,0.135
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BIKE,intentional,0.9791
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:IRON,neutral,0.0819
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:IRON,accidental,0.9535
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:IRON,attempted,0.0626
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:IRON,intentional,0.9463
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MEATLOAF,neutral,0.276
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MEATLOAF,accidental,0.9678
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MEATLOAF,attempted,0.3893
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MEATLOAF,intentional,0.9613
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:RIVER,neutral,0.0081
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:RIVER,accidental,0.8357
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:RIVER,attempted,0.0325
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:RIVER,intentional,0.7339
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LOGAN AIRPORT,neutral,0.0074
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LOGAN AIRPORT,accidental,0.8733
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LOGAN AIRPORT,attempted,0.1323
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:LOGAN AIRPORT,intentional,0.8709
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:TRACKS,neutral,0.2907
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:TRACKS,accidental,0.9742
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:TRACKS,attempted,0.415
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:TRACKS,intentional,0.9673
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HARNESS,neutral,0.0029
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HARNESS,accidental,0.9881
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HARNESS,attempted,0.0306
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HARNESS,intentional,0.987
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:IGLOO,neutral,0.027
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:IGLOO,accidental,0.8132
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:IGLOO,attempted,0.3178
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:IGLOO,intentional,0.8408
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HAM,neutral,0.0901
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HAM,accidental,0.8748
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HAM,attempted,0.1217
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HAM,intentional,0.8525
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:POPCORN,neutral,0.1475
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:POPCORN,accidental,0.9687
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:POPCORN,attempted,0.0714
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:POPCORN,intentional,0.9313
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:VET,neutral,0.05
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:VET,accidental,0.9956
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:VET,attempted,0.1133
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:VET,intentional,0.9953
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:CHAIRLIFT,neutral,0.0006
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:CHAIRLIFT,accidental,0.991
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:CHAIRLIFT,attempted,0.0175
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:CHAIRLIFT,intentional,0.9876
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SAFETY TOWN,neutral,0.0445
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SAFETY TOWN,accidental,0.9861
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SAFETY TOWN,attempted,0.6601
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SAFETY TOWN,intentional,0.9802
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MALARIA POND,neutral,0.0379
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MALARIA POND,accidental,0.9311
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MALARIA POND,attempted,0.3222
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:MALARIA POND,intentional,0.9443
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HUNT,neutral,0.4667
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HUNT,accidental,0.9626
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HUNT,attempted,0.3314
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:HUNT,intentional,0.8166
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SPINACH,neutral,0.1001
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SPINACH,accidental,0.9197
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SPINACH,attempted,0.111
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SPINACH,intentional,0.9125
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PEANUT ALLERGY,neutral,0.0683
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PEANUT ALLERGY,accidental,0.9506
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PEANUT ALLERGY,attempted,0.032
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PEANUT ALLERGY,intentional,0.8987
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ALARM,neutral,0.0738
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ALARM,accidental,0.8202
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ALARM,attempted,0.1546
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ALARM,intentional,0.6708
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SAFETY CORD,neutral,0.0548
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SAFETY CORD,accidental,0.9085
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SAFETY CORD,attempted,0.2777
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SAFETY CORD,intentional,0.8995
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ZOO,neutral,0.1453
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ZOO,accidental,0.954
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ZOO,attempted,0.1727
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:ZOO,intentional,0.9674
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BAR,neutral,0.0272
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BAR,accidental,0.9361
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BAR,attempted,0.0266
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BAR,intentional,0.9537
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SUSHI,neutral,0.0652
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SUSHI,accidental,0.6023
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SUSHI,attempted,0.24685
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:SUSHI,intentional,0.6606
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:CAYO,neutral,0.3612
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:CAYO,accidental,0.8956
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:CAYO,attempted,0.2931
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:CAYO,intentional,0.834
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:FUMIGATION,neutral,0.3406
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:FUMIGATION,accidental,0.969
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:FUMIGATION,attempted,0.6974
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:FUMIGATION,intentional,0.9763
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PORRIDGE,neutral,0.2259
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PORRIDGE,accidental,0.8938
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PORRIDGE,attempted,0.2757
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PORRIDGE,intentional,0.9206
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BOUNCY BALL,neutral,0.0089
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BOUNCY BALL,accidental,0.9852
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BOUNCY BALL,attempted,0.123
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:BOUNCY BALL,intentional,0.9848
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PARACHUTES,neutral,0.0001
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PARACHUTES,accidental,0.9885
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PARACHUTES,attempted,0.016
allenai/OLMo-2-1124-7B-Instruct,1,baseline,blame_w2:PARACHUTES,intentional,0.9779
